Student_id,Course_id,Grades,Marks
desiree.garrison@myscu.edu,DATA208,A,90
desiree.garrison@myscu.edu,DATA202,A,95
katherine.davis@myscu.edu,DATA219,B,87
katherine.davis@myscu.edu,DATA209,A,92
nicholas.tran@myscu.edu,DATA219,C,73
nicholas.tran@myscu.edu,DATA204,B,89
brian.smith@myscu.edu,DATA203,B,84
brian.smith@myscu.edu,DATA216,D,63
brian.smith@myscu.edu,DATA214,D,60
brian.smith@myscu.edu,DATA213,A,92
brian.smith@myscu.edu,DATA206,A,93
george.porter@myscu.edu,DATA211,C,77
george.porter@myscu.edu,DATA204,C,79
george.porter@myscu.edu,DATA208,B,89
ryan.mueller@myscu.edu,DATA203,C,76
ryan.mueller@myscu.edu,DATA215,D,61
ariel.hodge@myscu.edu,DATA203,A,92
ariel.hodge@myscu.edu,DATA202,C,74
ariel.hodge@myscu.edu,DATA216,B,88
ariel.hodge@myscu.edu,DATA204,A,95
cody.rice@myscu.edu,DATA208,D,65
cody.rice@myscu.edu,DATA206,A,96
cody.rice@myscu.edu,DATA209,D,67
miranda.clay@myscu.edu,DATA202,C,78
thomas.williams@myscu.edu,DATA203,A,99
charles.frost@myscu.edu,DATA205,A,96
rachel.elliott@myscu.edu,DATA218,B,87
rachel.elliott@myscu.edu,DATA211,C,79
antonio.mcfarland@myscu.edu,DATA206,D,62
antonio.mcfarland@myscu.edu,DATA219,D,63
antonio.mcfarland@myscu.edu,DATA212,B,85
antonio.mcfarland@myscu.edu,DATA207,A,96
antonio.mcfarland@myscu.edu,DATA205,A,93
leonard.ali@myscu.edu,DATA218,C,72
brenda.goodwin@myscu.edu,DATA202,B,85
brenda.goodwin@myscu.edu,DATA209,A,98
brenda.goodwin@myscu.edu,DATA206,A,100
brenda.goodwin@myscu.edu,DATA211,D,68
jennifer.sanders@myscu.edu,DATA207,C,72
jennifer.sanders@myscu.edu,DATA208,B,80
jennifer.sanders@myscu.edu,DATA216,C,74
chase.martin@myscu.edu,DATA204,A,94
chase.martin@myscu.edu,DATA213,C,77
john.davenport@myscu.edu,DATA208,A,92
john.davenport@myscu.edu,DATA212,C,77
john.davenport@myscu.edu,DATA213,B,88
paul.mosley@myscu.edu,DATA209,D,62
martin.campos@myscu.edu,DATA214,C,70
martin.campos@myscu.edu,DATA206,D,67
donald.hinton@myscu.edu,DATA208,A,96
jennifer.mason@myscu.edu,DATA202,A,93
jennifer.mason@myscu.edu,DATA216,B,80
samuel.roberson@myscu.edu,DATA218,B,87
samuel.roberson@myscu.edu,DATA205,C,71
matthew.mack@myscu.edu,DATA212,C,70
stephanie.sanders@myscu.edu,DATA209,D,64
stephanie.sanders@myscu.edu,DATA212,C,70
stephanie.sanders@myscu.edu,DATA204,C,72
kim.johnson@myscu.edu,DATA218,B,82
kim.johnson@myscu.edu,DATA219,B,81
joshua.riddle@myscu.edu,DATA209,D,60
joshua.riddle@myscu.edu,DATA214,C,73
joshua.riddle@myscu.edu,DATA208,C,73
tracy.kelly@myscu.edu,DATA203,D,63
tracy.kelly@myscu.edu,DATA211,D,61
tracy.kelly@myscu.edu,DATA214,D,61
shelley.reynolds@myscu.edu,DATA212,A,93
shelley.reynolds@myscu.edu,DATA202,B,84
shelley.reynolds@myscu.edu,DATA211,C,75
erin.guerrero@myscu.edu,DATA205,B,85
erin.guerrero@myscu.edu,DATA206,B,89
erin.guerrero@myscu.edu,DATA219,C,75
christopher.montgomery@myscu.edu,DATA209,A,97
lauren.marquez@myscu.edu,DATA213,D,67
lauren.marquez@myscu.edu,DATA218,A,93
christopher.moore@myscu.edu,DATA202,A,93
jodi.stewart@myscu.edu,DATA208,A,96
jodi.stewart@myscu.edu,DATA209,D,65
jodi.stewart@myscu.edu,DATA203,C,76
daniel.smith@myscu.edu,DATA203,B,85
kyle.ward@myscu.edu,DATA204,D,60
joseph.anderson@myscu.edu,DATA202,D,61
jacob.cole@myscu.edu,DATA203,A,97
jacob.cole@myscu.edu,DATA216,D,65
jacob.cole@myscu.edu,DATA212,B,84
angela.russell@myscu.edu,DATA218,A,96
angela.russell@myscu.edu,DATA204,D,69
angela.russell@myscu.edu,DATA209,D,68
liming@edu.cn,DATA209,A,98
